ALICANTE	ALBATERA	ALBATERA	3340	CARRETERA_CATRAL-ALBATERA_KM._4.2	I	-854056	38175028	1259			1359		1109	1189	866	REPSOL
ALICANTE	ALBATERA	ALBATERA	3340	CALLE_POLIGONO_INDUSTRIAL_MOS_DEL_BOU._CALLE_EL_ESPARTO._5	D	-889167	38168111	1159					1069	1139		SUVER_GASOLEOS_
ALICANTE	ALBATERA	ALBATERA	3340	N-340_km_696.7	I	-848722	38199417	1259			1359		1109	1189		REPSOL
ALICANTE	ALBATERA	ALBATERA	3340	CARRETERA_N-340_KM._696.7	D	-89475	38165222	1259			1359		1109	1189	859	REPSOL
ALICANTE	ALCALALÍ	ALCALALI	3728	POLIGONO_PLAZA_MOSQUERA._6	D	-42083	38751972	1.19					1047	1119		REPSOL_
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3801	CALLE_ALICANTE._62	D	-479611	38688639	1219			1359		1089	1169		SHELL
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3801	CALLE_ALICANTE._58	D	-480139	38689389	1219			1379		1089	1169		BP
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3801	CALLE_ALICANTE._62	D	-479694	38689083	1209					1059			MASOIL_ALCOY
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3800	PG_COTES_BAIXES.CALLE_C.PARC.1._0	D	-462528	38714361	1229		1269	1369		1095	1175		REPSOL
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3800	AVENIDA_TIRANT._S/N	D	-472556	3870875	1229			1369		1095	1175		REPSOL
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3800	CL_OLIVER._S.N.	D	-489611	38691889	1229			1369		1099	1169		PETRONOR
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3800	N-340_km_131.000	N	-471306	38683389	1219			1359		1089	1159		GALP
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3800	Alicante._1_-_P.I._Beniata	N	-477972	38695083	1049					929			GALP
ALICANTE	ALCOY/ALCOI	ALCOY/ALCOI	3800	CALLE_VALENCIA_ESQ_C/SANT_JOAN_BOSCO._1	D	-46625	38711556	1079					969			GASEXPRESS
ALICANTE	ALFÀS_DEL_PI_(L')	ALFAS_DEL_PI_(L')	3580	CALLE_MALLORCA._CTRA._CV-763._1	D	-965	38571139	1259			1401		1119	1209		BP_ALFAZ_DEL_PI
ALICANTE	ALFÀS_DEL_PI_(L')	ALFAS_DEL_PI_(L')	3580	CL_AVDA._DEL_PAIS_VALENCIANO_S.N.	D	-105389	38581361	1.16			1388		1063	1148		ARBIT
ALICANTE	ALFÀS_DEL_PI_(L')	ALFAS_DEL_PI_(L')	3581	AP-1535_km_2.000	N	-82972	38567722	1239			1384		1099	1169		GALP
ALICANTE	ALGORFA	ALGORFA	3169	POLIGONO_SECTOR_VIII_-_EL_ZOCO._S/N	N	-746611	38058389	1255			1397		1095	1185		BP
ALICANTE	ALGUEÑA	ALGUEÑA	3668	CALLE_SAN_JUAN._32	D	-998222	38339222	1219					1049	1119	789	CEPSA
ALICANTE	ALICANTE/ALACANT	ALICANTE/ALACANT	3013	AVENIDA_DENIA._75	I	-467361	38359667	1239			1381		1099	1189		BP_SANDOVAL_MI
ALICANTE	ALICANTE/ALACANT	ALICANTE/ALACANT	3013	AVENIDA_DENIA._80	D	-466972	38359278	1239			1381		1099	1189		BP_SANDOVAL_MD
ALICANTE	ALICANTE/ALACANT	ALICANTE/ALACANT	3013	AVENIDA_PADRE_ESPLÁ._36	N	-47675	38357	1239					1109			REPSOL
ALICANTE	ALICANTE/ALACANT	ALICANTE/ALACANT	3009	CALLE_JATIVA._S/N	D	-504722	38377722	1019					919			GM_OIL
ALICANTE	ALICANTE/ALACANT	ALICANTE/ALACANT	3009	AVENIDA_UNIVERSIDAD._S/N	N	-506833	38374139	1239			1379		1109	1189		SHELL
ALICANTE	ALICANTE/ALACANT	ALICANTE/ALACANT	3009	AVENIDA_DE_LA_UNIVERSIDAD._SN	D	-508861	38376194	1239			1379		1109	1179		REPSOL
ALICANTE	ALICANTE/ALACANT	ALICANTE/ALACANT	3009	AVENIDA_NOVELDA._179	D	-4975	38370222	1255			1375		1109	1189		REPSOL
